,Unnamed: 0,tweet_id,user_username,text,created_at,conversation_id,lang,possibly_sensitive,author_id,source,in_reply_to_user_id,user_verified,user_profile_image_url,user_name,user_protected,user_created_at,user_location,user_description,user_url,user_pinned_tweet_id,retweet_count,like_count,quote_count,user_tweet_count,user_list_count,user_followers_count,user_following_count,sourcetweet_type,sourcetweet_id,sourcetweet_text,Code,sourcetweet_lang,sourcetweet_author_id,Self-organization,SO code,Building community,BC code,Broadening the counterpublic,BtC code,Creating change in math,CCM code,SJEDI,SJEDI code,CODER,all codes,User Name,Display Name,In JMM 2020 Program?,In JMM 2021 Program,Too anonymous to determine,Organization
652,490,1.21817E+18,pwr2dppl,"RT @LoboWithACause: #DisruptJMM because talks centered and focused on #JEDI are STILL not adequately present on the main stage, thus provid…",2020-01-17T14:06:12.000Z,1.21817E+18,en,FALSE,3308531970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,DR. ABOLISH THE POLICE,FALSE,2015-08-07T08:21:21.000Z,Toronto,"1312 BLM MMIW; Make Euler Weep Again
students! steal the means of education! (she/they)",https://t.co/LfP2F61ncT,1.43323E+18,1,0,0,30431,42,3326,571,retweeted,1.21811E+18,"#DisruptJMM because talks centered and focused on #JEDI are STILL not adequately present on the main stage, thus providing the opportunity for those most needing to hear these perspectives the option to skip these conversations https://t.co/J234HkWH9L",,en,1969930824,1,amplification,0,,0,,1,jmm experience,1,representation,,amplification;jmm experience;representation,pwr2dppl,DR. ABOLISH THE POLICE,FALSE,FALSE,TRUE,FALSE
653,491,1.21817E+18,pwr2dppl,RT @LoboWithACause: #DisruptJMM because math is not neutral and we certainly can't pretend entire mathematics organizations and events are…,2020-01-17T14:05:55.000Z,1.21817E+18,en,FALSE,3308531970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,DR. ABOLISH THE POLICE,FALSE,2015-08-07T08:21:21.000Z,Toronto,"1312 BLM MMIW; Make Euler Weep Again
students! steal the means of education! (she/they)",https://t.co/LfP2F61ncT,1.43323E+18,1,0,0,30431,42,3326,571,retweeted,1.21811E+18,#DisruptJMM because math is not neutral and we certainly can't pretend entire mathematics organizations and events are inherently provide equitable experiences https://t.co/dyE6Dm3Vbw,,en,1969930824,1,amplification,1,talk support; belonging,0,,1,humanize,1,power,,amplification;belonging;humanize;power;talk support,pwr2dppl,DR. ABOLISH THE POLICE,FALSE,FALSE,TRUE,FALSE
654,492,1.21817E+18,pwr2dppl,RT @LoboWithACause: #DisruptJMM because the disruptions we experience in trying to do our mathematics is brushed to the side by popular whi…,2020-01-17T14:05:38.000Z,1.21817E+18,en,FALSE,3308531970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,DR. ABOLISH THE POLICE,FALSE,2015-08-07T08:21:21.000Z,Toronto,"1312 BLM MMIW; Make Euler Weep Again
students! steal the means of education! (she/they)",https://t.co/LfP2F61ncT,1.43323E+18,1,0,0,30431,42,3326,571,retweeted,1.21811E+18,#DisruptJMM because the disruptions we experience in trying to do our mathematics is brushed to the side by popular white tenured mathematicians with thousands of followers can describe the overall vibe of the mathematics community as pretty positive https://t.co/OWMy5s0kxI,,en,1969930824,1,amplification,0,,0,,0,,1,representation; advocacy; power,,advocacy;amplification;power;representation,pwr2dppl,DR. ABOLISH THE POLICE,FALSE,FALSE,TRUE,FALSE
655,493,1.21817E+18,pwr2dppl,"RT @LoboWithACause: #DisruptJMM because marginalized people's wish to just do math things for our sake is constantly disrupted by ""well int…",2020-01-17T14:05:13.000Z,1.21817E+18,en,FALSE,3308531970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,DR. ABOLISH THE POLICE,FALSE,2015-08-07T08:21:21.000Z,Toronto,"1312 BLM MMIW; Make Euler Weep Again
students! steal the means of education! (she/they)",https://t.co/LfP2F61ncT,1.43323E+18,1,0,0,30431,42,3326,571,retweeted,1.21811E+18,"#DisruptJMM because marginalized people's wish to just do math things for our sake is constantly disrupted by ""well intentioned people"" perpetuating the status quo through op-ed articles https://t.co/U7CSauQr31, 

in Twitter threads, and just walking through a convention #JMM2020",,en,1969930824,1,amplification,0,,1,hashtags,1,math experience,0,,,amplification;hashtags;math experience,pwr2dppl,DR. ABOLISH THE POLICE,FALSE,FALSE,TRUE,FALSE
656,494,1.21817E+18,pwr2dppl,"RT @LoboWithACause: ""Tweet is unavailable"" 
I'm seeing a potential trend for #DisruptJMM . We have receipts in this thread and with the exp…",2020-01-17T14:04:49.000Z,1.21817E+18,en,FALSE,3308531970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,DR. ABOLISH THE POLICE,FALSE,2015-08-07T08:21:21.000Z,Toronto,"1312 BLM MMIW; Make Euler Weep Again
students! steal the means of education! (she/they)",https://t.co/LfP2F61ncT,1.43323E+18,7,0,0,30431,42,3326,571,retweeted,1.21811E+18,"""Tweet is unavailable"" 
I'm seeing a potential trend for #DisruptJMM . We have receipts in this thread and with the experience of @pwr2dppl described here 
https://t.co/rXcVaSxJcY 

where mere twitter conversations with colleagues or walking down a conventional hall are disrupted https://t.co/KW1glttNrP",,en,1969930824,0,,0,,0,,1,jmm experience,1,gender; bipoc,,bipoc;gender;jmm experience,pwr2dppl,DR. ABOLISH THE POLICE,FALSE,FALSE,TRUE,FALSE
657,495,1.21817E+18,mathematigal,"RT @ClaudioJacobo: For my new followers:

I developed a class last summer called Fractals, Algorithms, and Us. I wanted to build an inclusi…",2020-01-17T13:48:14.000Z,1.21817E+18,en,FALSE,103710407,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1369400702431289350/A0pzpxjy_normal.jpg,Saramoira,FALSE,2010-01-11T00:45:55.000Z,"Ithaca, NY",🏳️‍🌈 She/her. #Mathematics #Astronomy #Space #Robots #AI. Opinions my own.,https://t.co/hatNMUZ1uL,1.31981E+18,6,0,0,11859,99,1700,875,retweeted,1.21816E+18,"For my new followers:

I developed a class last summer called Fractals, Algorithms, and Us. I wanted to build an inclusive class where STEM students could learn math while having space to talk/journal about power/justice. #JMM2020 and #DisruptJMM have shown me I’m not alone 💜",,en,8.26609E+17,0,,1,belonging,0,,1,math practice,0,,,belonging;math practice,mathematigal,Saramoira,FALSE,FALSE,TRUE,FALSE
658,497,1.21816E+18,JeffGraham15,RT @qsideinstitute: Anyone at @JointMath working to #DisruptJMM: Become a FREE member of the Institute for the Quantitative Study of Inclus…,2020-01-17T13:30:11.000Z,1.21816E+18,en,FALSE,1152119928,Twitter for Android,NA,FALSE,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Jeff Graham,FALSE,2013-02-05T21:36:02.000Z,"Lewisburg, PA","Math professor, cyclist, slug appreciator.  set theoretic geologist",,NA,10,0,0,13753,6,467,1929,retweeted,1.21776E+18,"Anyone at @JointMath working to #DisruptJMM: Become a FREE member of the Institute for the Quantitative Study of Inclusion, Diversity, and Equity. We use quant tools to discover the impact and scope of injustices and build solutions to remedy them. https://t.co/UYaOCQ6CCg",,en,1.11641E+18,0,,1,BC impact,0,,0,,1,advocacy,,BC impact;advocacy,JeffGraham15,Jeff Graham,FALSE,FALSE,FALSE,FALSE
659,499,1.21816E+18,JointMath,"RT @sbagley: Word, word, word, word, and WORD. #DisruptJMM #JMM2020 https://t.co/PkDvVslHHJ",2020-01-17T13:01:44.000Z,1.21816E+18,en,FALSE,169210024,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1358882547212681217/dhow78Ff_normal.jpg,Joint Mathematics Meetings,FALSE,2010-07-21T20:21:58.000Z,"Seattle, WA",Bring your research and curiosity and join thousands of people and eleven partner organizations at the largest mathematics gathering in the world.,https://t.co/o4hd1PM62w,NA,2,0,0,6843,162,7471,924,retweeted,1.21799E+18,"Word, word, word, word, and WORD. #DisruptJMM #JMM2020 https://t.co/PkDvVslHHJ",,en,22891502,1,amplification,1,talk support,1,hashtags,0,,1,advocacy,,advocacy;amplification;hashtags;talk support,JointMath,Joint Mathematics Meetings,FALSE,FALSE,FALSE,TRUE
660,501,1.21815E+18,ecology_chris,"RT @Shelby_M_Scott: ""We need to stop feeling bad about promoting ourselves and our work."" - Pamela Harris #DisruptJMM",2020-01-17T12:26:59.000Z,1.21815E+18,en,FALSE,263600855,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1405923376170930184/B3wVmO2u_normal.jpg,Chris Corriere,FALSE,2011-03-10T10:52:47.000Z,"Atlanta, Georgia",Sociotechnological Mathematician. Complexity Scientist.,https://t.co/qSu6gACxCP,1.41218E+18,4,0,0,33542,186,1364,1038,retweeted,1.21792E+18,"""We need to stop feeling bad about promoting ourselves and our work."" - Pamela Harris #DisruptJMM",,en,327573678,1,amplification,0,,0,,0,,0,,,amplification,ecology_chris,Chris Corriere,FALSE,FALSE,FALSE,FALSE
661,502,1.21815E+18,ecology_chris,"RT @pwr2dppl: #WhyWe #DisruptJMM

Overheard at #JMM2020 
WOC: can I join you?
WM: sure, we're not diverse enough.",2020-01-17T12:26:21.000Z,1.21815E+18,en,FALSE,263600855,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1405923376170930184/B3wVmO2u_normal.jpg,Chris Corriere,FALSE,2011-03-10T10:52:47.000Z,"Atlanta, Georgia",Sociotechnological Mathematician. Complexity Scientist.,https://t.co/qSu6gACxCP,1.41218E+18,3,0,0,33542,186,1364,1038,retweeted,1.21802E+18,"#WhyWe #DisruptJMM

Overheard at #JMM2020 
WOC: can I join you?
WM: sure, we're not diverse enough.",,en,3308531970,1,amplification; strategic planning,0,,1,hashtags,1,jmm experience,1,representation; power,,amplification;hashtags;jmm experience;power;representation;strategic planning,ecology_chris,Chris Corriere,FALSE,FALSE,FALSE,FALSE
662,503,1.21815E+18,Vaguery,"RT @siwelwerd: Some unsolicited advice for my math friends:

Step 1: Click on #disruptJMM hashtag
Step 2: Follow everyone tweeting with tha…",2020-01-17T12:20:50.000Z,1.21815E+18,en,FALSE,5051171,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1087529834811670528/pOStn-65_normal.jpg,Vaguery,FALSE,2007-04-17T23:47:44.000Z,"Ann Arbor, MI","""Bill Tozier"" https://t.co/WeDJuNFw4h (he/him) I evolve computer things to do simple stuff in confusing ways. Rarely useful. (∀ nonhumans⇒blocked) ⋀ (∃ pissants⇒blocked).",https://t.co/WeDJuNFw4h,1.03005E+18,14,0,0,27598,52,1254,2341,retweeted,1.21804E+18,"Some unsolicited advice for my math friends:

Step 1: Click on #disruptJMM hashtag
Step 2: Follow everyone tweeting with that hashtag.",,en,145362163,1,amplification,0,,0,,0,,0,,,amplification,Vaguery,Vaguery,FALSE,FALSE,TRUE,FALSE
663,504,1.21815E+18,mathprofcarrie,"RT @siwelwerd: Some unsolicited advice for my math friends:

Step 1: Click on #disruptJMM hashtag
Step 2: Follow everyone tweeting with tha…",2020-01-17T12:16:53.000Z,1.21815E+18,en,FALSE,31611970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,14,0,0,17401,129,3097,2423,retweeted,1.21804E+18,"Some unsolicited advice for my math friends:

Step 1: Click on #disruptJMM hashtag
Step 2: Follow everyone tweeting with that hashtag.",,en,145362163,1,amplification,0,,0,,0,,0,,,amplification,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
664,505,1.21815E+18,mathprofcarrie,"RT @pwr2dppl: #WhyWe #DisruptJMM

Overheard at #JMM2020 
WOC: can I join you?
WM: sure, we're not diverse enough.",2020-01-17T12:16:17.000Z,1.21815E+18,en,FALSE,31611970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,3,0,0,17401,129,3097,2423,retweeted,1.21802E+18,"#WhyWe #DisruptJMM

Overheard at #JMM2020 
WOC: can I join you?
WM: sure, we're not diverse enough.",,en,3308531970,1,amplification; strategic planning,0,,1,hashtags,1,jmm experience,1,representation; power,,amplification;hashtags;jmm experience;power;representation;strategic planning,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
665,506,1.21814E+18,susmcgowan,"RT @siwelwerd: Some unsolicited advice for my math friends:

Step 1: Click on #disruptJMM hashtag
Step 2: Follow everyone tweeting with tha…",2020-01-17T11:51:27.000Z,1.21814E+18,en,FALSE,53227545,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1322300983674884096/VSXk70d2_normal.jpg,Dr. Susannah McGowan,FALSE,2009-07-02T23:41:21.000Z,"Washington, DC","design, reflect, repeat; formerly @cndls @UCLArena, @kingsacademykcl; Fellow @jnginstitute Dir. of Curriculum Transformation Initiatives @RedHouse_GU views imho",,NA,14,0,0,5249,32,1336,2566,retweeted,1.21804E+18,"Some unsolicited advice for my math friends:

Step 1: Click on #disruptJMM hashtag
Step 2: Follow everyone tweeting with that hashtag.",,en,145362163,1,amplification,0,,0,,0,,0,,,amplification,susmcgowan,Dr. Susannah McGowan,FALSE,FALSE,FALSE,FALSE
666,507,1.21814E+18,ChengSoonOng,"RT @WanderingPoint: #JMM2020 #DisruptJMM 
Adriana Salerno @mathyadriana starts her talk by encouraging people to help diversify the pool of…",2020-01-17T11:39:15.000Z,1.21814E+18,en,FALSE,2164645370,erased1004033,NA,FALSE,https://pbs.twimg.com/profile_images/378800000668979300/5be06c7465b26cbbf883cff34ecc78bd_normal.png,Cheng Soon Ong,FALSE,2013-10-30T11:57:52.000Z,Canberra,Curious. Machine learning for Scientific Discovery. I choose open science. he/him,https://t.co/OxZ7jvdquP,NA,9,0,0,7967,93,1901,1057,retweeted,1.21788E+18,"#JMM2020 #DisruptJMM 
Adriana Salerno @mathyadriana starts her talk by encouraging people to help diversify the pool of invited speakers at JMM:
https://t.co/X4Utbs1UW0 https://t.co/d0SanJRGDY",,en,2932698781,1,amplification,1,talk support,1,influencers; hashtags,1,jmm experience,1,representation,,amplification;hashtags;influencers;jmm experience;representation;talk support,ChengSoonOng,Cheng Soon Ong,FALSE,FALSE,FALSE,FALSE
667,510,1.21812E+18,drspoulsen,RT @DrMRLD: If you are interested in hearing about what Washington College is doing in a (seemingly successful) attempt to Calculus more ac…,2020-01-17T10:26:25.000Z,1.21812E+18,en,FALSE,410044673,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/707011494081392640/ttQpYr3k_normal.jpg,Dylan Poulsen,FALSE,2011-11-11T15:23:20.000Z,"Chestertown, MD",Mathematician. Red '15 Project NExT Fellow. Excited about mathematics and mathematics education. Ethical Vegetarian. He/him.,https://t.co/Hky3AJDDT7,NA,1,0,0,5902,9,206,636,retweeted,1.21808E+18,"If you are interested in hearing about what Washington College is doing in a (seemingly successful) attempt to Calculus more accessible, come see my talk at 9:20am in room 503. #wac #JMM2020 #DisruptJMM",,en,1.09354E+18,0,,1,talk support,1,hashtags,1,math practice,0,,,hashtags;math practice;talk support,drspoulsen,Dylan Poulsen,FALSE,FALSE,FALSE,FALSE
668,520,1.21808E+18,Acertaintom,RT @VictorPiercey1: An important #JEDI event at #JMM2020. #DisruptJMM https://t.co/DosVE4qiwh,2020-01-17T08:14:09.000Z,1.21808E+18,en,FALSE,479845457,TweetDeck,NA,FALSE,https://pbs.twimg.com/profile_images/344513261568141541/b856ebece776e40b1f0d1c678a12020b_normal.jpeg,Tom King,FALSE,2012-01-31T20:51:26.000Z,Newcastle upon Tyne,public statistics; geometry of longitudinal population coverage; the quantitative epistemic #dataethics Much better on trains than in real life #SARS2recidivist,https://t.co/fG3XMtpDUt,1.26743E+18,3,0,0,18170,32,527,429,retweeted,1.21786E+18,An important #JEDI event at #JMM2020. #DisruptJMM https://t.co/DosVE4qiwh,,en,1451206226,1,amplification,1,talk support,0,,0,,1,power,,amplification;power;talk support,Acertaintom,Tom King,FALSE,FALSE,FALSE,FALSE
669,521,1.21808E+18,Acertaintom,RT @VictorPiercey1: I've had several people ask me about my #DisruptJMM slide from my presentation - namely how to disrupt a microaggressio…,2020-01-17T08:11:31.000Z,1.21808E+18,en,FALSE,479845457,TweetDeck,NA,FALSE,https://pbs.twimg.com/profile_images/344513261568141541/b856ebece776e40b1f0d1c678a12020b_normal.jpeg,Tom King,FALSE,2012-01-31T20:51:26.000Z,Newcastle upon Tyne,public statistics; geometry of longitudinal population coverage; the quantitative epistemic #dataethics Much better on trains than in real life #SARS2recidivist,https://t.co/fG3XMtpDUt,1.26743E+18,1,0,0,18170,32,527,429,retweeted,1.21802E+18,I've had several people ask me about my #DisruptJMM slide from my presentation - namely how to disrupt a microaggression at a talk.  They want to know how to help. I think this whole idea that @pwr2dppl came up with might have an effect!,,en,1451206226,1,SO impact,0,,0,,0,,1,representation,,SO impact;representation,Acertaintom,Tom King,FALSE,FALSE,FALSE,FALSE
670,522,1.21806E+18,BarbaraFantechi,"RT @pwr2dppl: Imagine being a yt tenured cis man with 14k followers worrying that political posts would cause some unfollows. 🤔🤔🤔🙄🙄🙄

#JMM2…",2020-01-17T06:50:32.000Z,1.21806E+18,en,FALSE,370111485,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1244650351913041920/MF5SIXW7_normal.jpg,algebraic geometer BLM,FALSE,2011-09-08T13:47:21.000Z,Europe,"Full Professor at Sissa since 2002. She/her, cis woman, #BiInSci. I have strong opinions and a loud voice.",https://t.co/nqAJOkhVQt,1.0592E+18,0,0,0,50334,99,7235,2279,retweeted,1.21806E+18,"Imagine being a yt tenured cis man with 14k followers worrying that political posts would cause some unfollows. 🤔🤔🤔🙄🙄🙄

#JMM2020 #DisruptJMM",,en,3308531970,0,,1,BC impact,0,,0,,1,power,,BC impact;power,BarbaraFantechi,algebraic geometer BLM,FALSE,FALSE,FALSE,FALSE
671,524,1.21806E+18,kmkinnaird,"RT @sbagley: Word, word, word, word, and WORD. #DisruptJMM #JMM2020 https://t.co/PkDvVslHHJ",2020-01-17T06:24:12.000Z,1.21806E+18,en,FALSE,939484608,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/2833561968/297f4d16d7b49bd8b9b941bc7d21431d_normal.jpeg,Dr. Katherine M. Kinnaird,FALSE,2012-11-10T17:08:24.000Z,NA,"computational scientist, educator, occasional kiteflyer, WiMIR, dsTRAIn founder, WiML President emerita. songs are matrices are images are data. she/her",https://t.co/73CuWvmOF1,NA,2,0,0,8153,104,849,1413,retweeted,1.21799E+18,"Word, word, word, word, and WORD. #DisruptJMM #JMM2020 https://t.co/PkDvVslHHJ",,en,22891502,1,amplification,1,talk support,1,hashtags,0,,1,advocacy,,advocacy;amplification;hashtags;talk support,kmkinnaird,Dr. Katherine M. Kinnaird,FALSE,FALSE,FALSE,FALSE
672,525,1.21805E+18,sbagley,"RT @siwelwerd: Some unsolicited advice for my math friends:

Step 1: Click on #disruptJMM hashtag
Step 2: Follow everyone tweeting with tha…",2020-01-17T05:57:41.000Z,1.21805E+18,en,FALSE,22891502,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,14,0,0,45619,36,2328,442,retweeted,1.21804E+18,"Some unsolicited advice for my math friends:

Step 1: Click on #disruptJMM hashtag
Step 2: Follow everyone tweeting with that hashtag.",,en,145362163,1,amplification,0,,0,,0,,0,,,amplification,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
